SUBCATEGORY,CATEGORY,SECTION,AVG_QTY_STRUK_MONTH_BEFORE,AVG_QTY_STRUK_MONTH_AFTER,AVG_QTY_STRUK_MONTH_GROWTH,AVG_STRUK_MONTH_BEFORE,AVG_STRUK_MONTH_AFTER,AVG_STRUK_MONTH_GROWTH,PURCHASE_FREQUENCY_BEFORE,PURCHASE_FREQUENCY_AFTER,PURCHASE_FREQUENCY_GROWTH,SPT_BEFORE,SPT_AFTER,SPT_GROWTH,SPB_BEFORE,SPB_AFTER,SPB_GROWTH,BUYER_COUNT_BEFORE,BUYER_COUNT_AFTER,BUYER_COUNT_GROWTH
2119B - GROWING UP MILK SUPER PREMIUM CAN 400G,2119 - GROWING UP MILK SUPER PREMIUM,MILK & DIAPERS,1.08,1.04,-0.037,65.0,54.67,-0.1589,1.43,1.64,0.1469,186931.0,186142.0,-0.0042,267311.0,305273.0,0.142,91.0,100.0,0.0989
2119C - GROWING UP MILK SUPER PREMIUM CAN 700-1000G,2119 - GROWING UP MILK SUPER PREMIUM,MILK & DIAPERS,1.1,1.16,0.0545,138.5,113.67,-0.1793,1.87,2.27,0.2139,336084.0,357043.0,0.0624,628477.0,810488.0,0.2896,148.0,150.0,0.0135
2119D - GROWING UP MILK SUPER PREMIUM >1000G,2119 - GROWING UP MILK SUPER PREMIUM,MILK & DIAPERS,1.32,1.12,-0.1515,14.0,5.33,-0.6193,1.87,1.33,-0.2888,528025.0,395306.0,-0.2513,987407.0,525757.0,-0.4675,15.0,12.0,-0.2
2121A - BABY CEREAL BOX 100G,2121 - BABY CEREAL,MILK & DIAPERS,1.43,1.32,-0.0769,147.0,146.0,-0.0068,1.43,1.71,0.1958,28293.0,26238.0,-0.0726,40459.0,44867.0,0.1089,205.0,256.0,0.2488
2121B - BABY CEREAL BOX 120G,2121 - BABY CEREAL,MILK & DIAPERS,1.56,1.63,0.0449,409.5,404.67,-0.0118,1.54,1.87,0.2143,24341.0,24797.0,0.0187,37485.0,46370.0,0.237,532.0,649.0,0.2199
2121C - BABY CEREAL BAG,2121 - BABY CEREAL,MILK & DIAPERS,1.72,1.71,-0.0058,203.0,227.33,0.1199,1.41,1.55,0.0993,15616.0,15976.0,0.0231,22019.0,24763.0,0.1246,287.0,441.0,0.5366
2122A - BABY BISCUIT,2122 - BABY BISCUIT & SNACK,MILK & DIAPERS,1.18,1.2,0.0169,296.5,315.67,0.0647,1.34,1.42,0.0597,18051.0,18655.0,0.0335,24188.0,26490.0,0.0952,442.0,667.0,0.509
2122B - BABY SNACK,2122 - BABY BISCUIT & SNACK,MILK & DIAPERS,1.98,1.96,-0.0101,1768.0,1679.0,-0.0503,1.64,1.85,0.128,20255.0,20637.0,0.0189,33218.0,38178.0,0.1493,2160.0,2728.0,0.263
2131A - PREGNANT MILK 150-250G,2131 - PREGNANT MILK,MILK & DIAPERS,1.04,1.04,0.0,58.0,39.67,-0.316,1.23,1.18,-0.0407,47983.0,49100.0,0.0233,59019.0,57938.0,-0.0183,94.0,101.0,0.0745
2131B - PREGNANT MILK 300-400G,2131 - PREGNANT MILK,MILK & DIAPERS,1.09,1.04,-0.0459,49.0,42.33,-0.1361,1.32,1.34,0.0152,88427.0,92161.0,0.0422,116724.0,123496.0,0.058,74.0,95.0,0.2838
3431A - REGULAR DIAPERS SIZE-S,3431 - REGULAR DIAPERS,MILK & DIAPERS,1.13,1.11,-0.0177,161.0,193.67,0.2029,1.43,1.71,0.1958,69349.0,68061.0,-0.0186,99169.0,116384.0,0.1736,225.0,339.0,0.5067
3431B - REGULAR DIAPERS SIZE-M,3431 - REGULAR DIAPERS,MILK & DIAPERS,1.2,1.13,-0.0583,5.0,5.0,0.0,1.43,1.25,-0.1259,54960.0,47733.0,-0.1315,78593.0,59666.0,-0.2408,7.0,12.0,0.7143
3432A - PANTS DIAPERS SIZE-S 18-22S,3432 - PANTS DIAPERS,MILK & DIAPERS,1.07,1.05,-0.0187,23.0,18.67,-0.1883,1.24,1.17,-0.0565,76376.0,75577.0,-0.0105,94706.0,88425.0,-0.0663,37.0,48.0,0.2973
3432B - PANTS DIAPERS SIZE-S 24-38S,3432 - PANTS DIAPERS,MILK & DIAPERS,1.13,1.12,-0.0088,158.5,160.67,0.0137,1.47,1.66,0.1293,69391.0,67086.0,-0.0332,102005.0,111363.0,0.0917,215.0,290.0,0.3488
3432C - PANTS DIAPERS SIZE-M 18-22S,3432 - PANTS DIAPERS,MILK & DIAPERS,1.05,1.0,-0.0476,9.5,7.67,-0.1926,1.12,1.15,0.0268,48121.0,44000.0,-0.0856,53896.0,50600.0,-0.0612,17.0,20.0,0.1765
3432D - PANTS DIAPERS SIZE-M 24-38S,3432 - PANTS DIAPERS,MILK & DIAPERS,1.14,1.18,0.0351,660.0,615.33,-0.0677,1.73,1.99,0.1503,70109.0,71846.0,0.0248,121289.0,142974.0,0.1788,763.0,929.0,0.2176
3432E - PANTS DIAPERS SIZE-L 18-22S,3432 - PANTS DIAPERS,MILK & DIAPERS,1.05,1.03,-0.019,55.0,42.0,-0.2364,1.41,1.56,0.1064,52636.0,51836.0,-0.0152,74217.0,80864.0,0.0896,78.0,81.0,0.0385
3432F - PANTS DIAPERS SIZE-L 24-32S,3432 - PANTS DIAPERS,MILK & DIAPERS,1.16,1.18,0.0172,1060.0,921.33,-0.1308,1.83,2.05,0.1202,71019.0,72044.0,0.0144,129965.0,147690.0,0.1364,1160.0,1348.0,0.1621
3432G - PANTS DIAPERS SIZE-XL 16-22S,3432 - PANTS DIAPERS,MILK & DIAPERS,1.29,1.19,-0.0775,101.0,124.67,0.2344,1.58,1.82,0.1519,82280.0,74910.0,-0.0896,130002.0,136336.0,0.0487,128.0,205.0,0.6016
3432H - PANTS DIAPERS SIZE-XL 24-32S,3432 - PANTS DIAPERS,MILK & DIAPERS,1.18,1.22,0.0339,1041.0,891.33,-0.1438,1.89,2.24,0.1852,75527.0,78289.0,0.0366,142746.0,175367.0,0.2285,1103.0,1194.0,0.0825
3432I - PANTS DIAPERS SIZE-XXL 18-22S,3432 - PANTS DIAPERS,MILK & DIAPERS,1.1,1.14,0.0364,196.0,176.33,-0.1004,1.77,2.05,0.1582,65859.0,67030.0,0.0178,116570.0,137412.0,0.1788,222.0,258.0,0.1622
3432J - PANTS DIAPERS SIZE-XXL 24-30S,3432 - PANTS DIAPERS,MILK & DIAPERS,1.13,1.14,0.0088,291.0,256.0,-0.1203,1.93,2.04,0.057,78663.0,81690.0,0.0385,151820.0,166648.0,0.0977,301.0,377.0,0.2525
3432K - PANTS DIAPERS 5-10S,3432 - PANTS DIAPERS,MILK & DIAPERS,1.01,1.03,0.0198,181.5,171.33,-0.056,1.54,1.5,-0.026,18199.0,18435.0,0.013,28026.0,27652.0,-0.0133,236.0,342.0,0.4492
3432L - PANTS DIAPERS 36-70S,3432 - PANTS DIAPERS,MILK & DIAPERS,1.19,1.23,0.0336,108.0,124.67,0.1544,1.34,1.56,0.1642,109425.0,114472.0,0.0461,146630.0,178576.0,0.2179,161.0,240.0,0.4907
3432M - PANTS DIAPERS CARTON,3432 - PANTS DIAPERS,MILK & DIAPERS,1.1,1.18,0.0727,10.5,12.67,0.2067,1.17,1.58,0.3504,217495.0,229474.0,0.0551,254469.0,362569.0,0.4248,18.0,24.0,0.3333
3515A - SHOES CLEANER PASTE,3515 - SHOES CLEANER,MISC & STATIONARY,1.0,1.01,0.01,15.5,24.33,0.5697,1.0,1.09,0.09,28932.0,29077.0,0.005,28932.0,31694.0,0.0955,31.0,67.0,1.1613
3515B - SHOES CLEANER LIQUID,3515 - SHOES CLEANER,MISC & STATIONARY,1.0,1.0,0.0,9.0,10.0,0.1111,1.0,1.0,0.0,48317.0,47817.0,-0.0103,48317.0,47817.0,-0.0103,18.0,30.0,0.6667
4121A - BULBS,4121 - BULBS,MISC & STATIONARY,1.17,1.18,0.0085,170.5,132.0,-0.2258,1.09,1.1,0.0092,38640.0,39291.0,0.0168,42118.0,43220.0,0.0262,314.0,360.0,0.1465
4123A - TORCHES & EMERGENCY,4123 - TORCHES & EMERGENCY LAMP,MISC & STATIONARY,1.22,1.08,-0.1148,4.5,4.0,-0.1111,1.0,1.09,0.09,64211.0,60825.0,-0.0527,64211.0,66299.0,0.0325,9.0,11.0,0.2222
4131A - ELECTRICAL & INSTALLATION SUPPORT,4131 - ELECTRICAL & INSTALLATION SUPPORT,MISC & STATIONARY,1.03,1.08,0.0485,31.0,39.0,0.2581,1.0,1.03,0.03,39513.0,41921.0,0.0609,39513.0,43179.0,0.0928,62.0,114.0,0.8387
4142A - HAND TOOLS,4142 - HAND TOOLS,MISC & STATIONARY,1.0,,,3.5,,,1.0,,,8500.0,,,8500.0,,,7.0,,
4161A - BUILDING HARDWARE,4161 - BUILDING HARDWARE,MISC & STATIONARY,1.05,1.16,0.1048,19.5,12.33,-0.3677,1.0,1.03,0.03,36528.0,41000.0,0.1224,36528.0,42230.0,0.1561,39.0,36.0,-0.0769
4162A - GLUE ADHESIVE,4162 - ADHESIVE TAPE & GLUE,MISC & STATIONARY,1.06,1.06,0.0,88.5,102.0,0.1525,1.02,1.04,0.0196,13168.0,12208.0,-0.0729,13431.0,12696.0,-0.0547,174.0,295.0,0.6954
4224A - PARTY ACCESSORIES ASSORT,4224 - PARTY ACCESSORIES,MISC & STATIONARY,1.1,1.12,0.0182,138.5,136.0,-0.0181,1.09,1.16,0.0642,13509.0,13630.0,0.009,14725.0,15811.0,0.0738,255.0,351.0,0.3765
4224B - PARTY ACCESSORIES,4224 - PARTY ACCESSORIES,MISC & STATIONARY,1.23,1.25,0.0163,55.0,56.67,0.0304,1.05,1.05,0.0,10219.0,11049.0,0.0812,10730.0,11601.0,0.0812,105.0,162.0,0.5429
4241A - KITCHEN ARRANGEMENT,4241 - KITCHEN ARRANGEMENT,MISC & STATIONARY,1.1,1.07,-0.0273,103.0,98.33,-0.0453,1.04,1.06,0.0192,15161.0,13531.0,-0.1075,15767.0,14343.0,-0.0903,199.0,279.0,0.402
4244A - GAS STOVE ARRANGEMENT,4244 - GAS STOVE ARRANGEMENT,MISC & STATIONARY,1.13,1.14,0.0088,294.0,299.33,0.0181,1.18,1.23,0.0424,97868.0,104238.0,0.0651,115484.0,128213.0,0.1102,497.0,731.0,0.4708
4252A - CLEANING ACCESSORIES,4252 - CLEANING ACCESSORIES,MISC & STATIONARY,1.18,1.21,0.0254,11.0,6.33,-0.4245,1.1,1.12,0.0182,30823.0,32558.0,0.0563,33905.0,36465.0,0.0755,20.0,17.0,-0.15
4311A - CAT FOODS WET,4311 - PET FOODS & ACCESSORIES,MISC & STATIONARY,2.65,3.2,0.2075,673.5,770.67,0.1443,1.68,2.06,0.2262,21632.0,25956.0,0.1999,36342.0,53469.0,0.4713,800.0,1124.0,0.405
4311B - DOG FOODS,4311 - PET FOODS & ACCESSORIES,MISC & STATIONARY,4.63,3.5,-0.2441,9.5,6.67,-0.2979,1.58,1.43,-0.0949,109937.0,117925.0,0.0727,173700.0,168633.0,-0.0292,12.0,14.0,0.1667
4311C - PET ACCESSORIES,4311 - PET FOODS & ACCESSORIES,MISC & STATIONARY,1.0,1.02,0.02,18.0,16.67,-0.0739,1.38,1.92,0.3913,41639.0,42240.0,0.0144,57462.0,81101.0,0.4114,26.0,26.0,0.0
4311E - CAT FOODS DRY,4311 - PET FOODS & ACCESSORIES,MISC & STATIONARY,1.23,1.19,-0.0325,554.5,541.0,-0.0243,1.56,1.74,0.1154,29394.0,29542.0,0.005,45855.0,51403.0,0.121,709.0,933.0,0.3159
4311F - CAT FOODS SNACK,4311 - PET FOODS & ACCESSORIES,MISC & STATIONARY,1.68,1.52,-0.0952,95.0,97.0,0.0211,1.31,1.37,0.0458,30746.0,27878.0,-0.0933,40277.0,38193.0,-0.0517,145.0,212.0,0.4621
4511B - OFFICE SUPPLY,4511 - OFFICE SUPPLY,MISC & STATIONARY,1.2,1.19,-0.0083,161.5,174.67,0.0815,1.05,1.06,0.0095,16325.0,16911.0,0.0359,17141.0,17926.0,0.0458,307.0,496.0,0.6156
4512A - PAPER PRODUCT OFFICE,4512 - PAPER PRODUCT,MISC & STATIONARY,1.15,1.1,-0.0435,30.0,28.0,-0.0667,1.02,1.0,-0.0196,17093.0,14383.0,-0.1585,17435.0,14383.0,-0.1751,59.0,84.0,0.4237
4512B - PAPER PRODUCT,4512 - PAPER PRODUCT,MISC & STATIONARY,1.0,1.0,0.0,6.5,8.0,0.2308,1.08,1.04,-0.037,26538.0,26629.0,0.0034,28661.0,27694.0,-0.0337,12.0,23.0,0.9167
4513A - STATIONARY ACCESSORIES,4513 - STATIONARY,MISC & STATIONARY,1.33,1.28,-0.0376,71.0,77.67,0.0939,1.02,1.04,0.0196,17644.0,14825.0,-0.1598,17997.0,15418.0,-0.1433,139.0,223.0,0.6043
4513B - STATIONARY BALLPOINT,4513 - STATIONARY,MISC & STATIONARY,1.09,1.1,0.0092,91.5,105.67,0.1549,1.03,1.05,0.0194,15069.0,16644.0,0.1045,15521.0,17476.0,0.126,177.0,301.0,0.7006
4514A - WRITING BOOK,4514 - WRITING BOOK,MISC & STATIONARY,1.07,1.19,0.1121,14.0,20.67,0.4764,1.12,1.0,-0.1071,10332.0,11173.0,0.0814,11572.0,11173.0,-0.0345,25.0,62.0,1.48
4515A - COLOURING BOOK,4515 - COLOURING BOOK,MISC & STATIONARY,1.0,1.22,0.22,3.0,3.0,0.0,1.0,1.0,0.0,22850.0,28911.0,0.2653,22850.0,28911.0,0.2653,6.0,9.0,0.5
4516A - DRAWING BOOK,4516 - DRAWING BOOK,MISC & STATIONARY,1.17,1.03,-0.1197,6.0,11.0,0.8333,1.09,1.03,-0.055,10400.0,9367.0,-0.0993,11336.0,9648.0,-0.1489,11.0,32.0,1.9091
4521A - MAIL MATERIAL,4521 - MAIL MATERIAL,MISC & STATIONARY,2.9,3.0,0.0345,247.0,265.0,0.0729,1.17,1.13,-0.0342,33547.0,34642.0,0.0326,39250.0,39145.0,-0.0027,424.0,705.0,0.6627
4521B - MAIL MATERIAL AMPLOP,4521 - MAIL MATERIAL,MISC & STATIONARY,1.07,1.06,-0.0093,37.5,39.33,0.0488,1.0,1.03,0.03,5941.0,5920.0,-0.0035,5941.0,6098.0,0.0264,75.0,115.0,0.5333
4721A - CLEANING KIT SPON,4721 - CLEANING KIT,MISC & STATIONARY,1.24,1.39,0.121,14.5,11.0,-0.2414,1.0,1.0,0.0,20255.0,17433.0,-0.1393,20255.0,17433.0,-0.1393,29.0,33.0,0.1379
4721C - CLEANING KIT CAIR,4721 - CLEANING KIT,MISC & STATIONARY,1.31,1.3,-0.0076,80.0,88.0,0.1,1.06,1.11,0.0472,23373.0,23587.0,0.0092,24775.0,26182.0,0.0568,151.0,237.0,0.5695
4731A - LUBRICANT - UPKEEP,4731 - LUBRICANT & UPKEEP,MISC & STATIONARY,1.8,1.0,-0.4444,5.0,4.33,-0.134,1.0,1.0,0.0,107840.0,35977.0,-0.6664,107840.0,35977.0,-0.6664,10.0,13.0,0.3
4751A - MOTORCYCLE ACCESSORIES,4751 - MOTORCYCLE ACCESSORIES,MISC & STATIONARY,1.0,1.0,0.0,0.5,0.67,0.34,1.0,1.0,0.0,39000.0,39250.0,0.0064,39000.0,39250.0,0.0064,1.0,2.0,1.0
4751B - RAIN COAT,4751 - MOTORCYCLE ACCESSORIES,MISC & STATIONARY,1.25,1.34,0.072,191.5,143.33,-0.2515,1.09,1.05,-0.0367,29232.0,31724.0,0.0852,31863.0,33310.0,0.0454,351.0,411.0,0.1709
4753A - NON SURGICAL MASK,4753 - MASK,MISC & STATIONARY,1.16,1.14,-0.0172,196.5,226.67,0.1535,1.17,1.2,0.0256,13151.0,12775.0,-0.0286,15387.0,15330.0,-0.0037,336.0,567.0,0.6875
4753B - SURGICAL MASK,4753 - MASK,MISC & STATIONARY,1.15,1.16,0.0087,409.5,424.67,0.037,1.16,1.24,0.069,19269.0,19347.0,0.004,22352.0,23990.0,0.0733,706.0,1031.0,0.4603
4753C - REUSABLE MASK,4753 - MASK,MISC & STATIONARY,1.0,1.0,0.0,2.5,4.33,0.732,1.0,1.08,0.08,9340.0,11785.0,0.2618,9340.0,12728.0,0.3627,5.0,12.0,1.4
4753D - KIDS MASK,4753 - MASK,MISC & STATIONARY,1.22,1.24,0.0164,27.0,31.33,0.1604,1.08,1.22,0.1296,18620.0,19721.0,0.0591,20110.0,24060.0,0.1964,50.0,77.0,0.54
4753F - BOX MASK,4753 - MASK,MISC & STATIONARY,1.0,1.14,0.14,17.5,16.67,-0.0474,1.13,1.22,0.0796,41511.0,41670.0,0.0038,46907.0,50837.0,0.0838,31.0,41.0,0.3226
5442A - WOMEN SANDALS,5442 - LADIES SANDALS,MISC & STATIONARY,1.0,1.07,0.07,7.0,9.0,0.2857,1.0,1.08,0.08,30343.0,33144.0,0.0923,30343.0,35796.0,0.1797,14.0,25.0,0.7857
5443A - MEN SANDALS,5443 - MEN SANDALS,MISC & STATIONARY,1.03,1.06,0.0291,31.0,28.0,-0.0968,1.0,1.05,0.05,32871.0,31338.0,-0.0466,32871.0,32905.0,0.001,62.0,80.0,0.2903
5821A - UMBRELLA,5821 - UMBRELLA,MISC & STATIONARY,1.0,1.0,0.0,4.0,3.33,-0.1675,1.0,1.0,0.0,64525.0,64650.0,0.0019,64525.0,64650.0,0.0019,8.0,10.0,0.25
1911A - INSTANT FRIED NOODLE 65-100G,1911 - INSTANT NOODLE BAG,NOODLE,3.31,3.35,0.0121,7507.5,6793.0,-0.0952,1.49,1.64,0.1007,11020.0,11083.0,0.0057,16420.0,18176.0,0.1069,10072.0,12430.0,0.2341
1911B - INSTANT BOILED NOODLE 50-99G,1911 - INSTANT NOODLE BAG,NOODLE,3.76,3.81,0.0133,7326.0,7176.0,-0.0205,1.51,1.69,0.1192,12196.0,12330.0,0.011,18416.0,20838.0,0.1315,9684.0,12737.0,0.3153
1911C - INSTANT BOILED NOODLE 100-190G,1911 - INSTANT NOODLE BAG,NOODLE,,1.57,,,2.33,,,1.0,,,20643.0,,,20643.0,,,7.0,
1911D - PREMIUM INSTANT BOILED NOODLE,1911 - INSTANT NOODLE BAG,NOODLE,1.42,1.48,0.0423,1279.5,952.0,-0.256,1.23,1.28,0.0407,15256.0,14453.0,-0.0526,18765.0,18500.0,-0.0141,2083.0,2236.0,0.0735
1911E - INSTANT NOODLE BANDED,1911 - INSTANT NOODLE BAG,NOODLE,1.31,1.39,0.0611,1274.0,1597.33,0.2538,1.29,1.43,0.1085,21026.0,21942.0,0.0436,27124.0,31377.0,0.1568,1979.0,3349.0,0.6923
1911F - INSTANT FRIED NOODLE >100G,1911 - INSTANT NOODLE BAG,NOODLE,2.57,2.6,0.0117,2271.5,2425.67,0.0679,1.32,1.42,0.0758,11106.0,11211.0,0.0095,14660.0,15920.0,0.0859,3445.0,5139.0,0.4917
1911G - PREMIUM INSTANT FRIED NOODLE,1911 - INSTANT NOODLE BAG,NOODLE,1.5,1.52,0.0133,1610.5,1339.0,-0.1686,1.23,1.3,0.0569,20613.0,19109.0,-0.073,25354.0,24842.0,-0.0202,2623.0,3096.0,0.1803
1912A - INSTANT FRIED NOODLE CUP,1912 - INSTANT NOODLE CUP,NOODLE,1.68,1.66,-0.0119,728.5,643.0,-0.1174,1.19,1.31,0.1008,10339.0,10155.0,-0.0178,12303.0,13303.0,0.0813,1224.0,1469.0,0.2002
1912B - INSTANT BOILED NOODLE CUP 35-75G,1912 - INSTANT NOODLE CUP,NOODLE,1.93,2.01,0.0415,1701.0,1548.67,-0.0896,1.28,1.37,0.0703,12047.0,12025.0,-0.0018,15420.0,16474.0,0.0684,2651.0,3388.0,0.278
1912C - INSTANT BOILED NOODLE CUP 77-100G,1912 - INSTANT NOODLE CUP,NOODLE,1.7,1.7,0.0,385.5,398.67,0.0342,1.18,1.24,0.0508,9423.0,9437.0,0.0015,11119.0,11702.0,0.0524,654.0,961.0,0.4694
1912D - PREMIUM INSTANT NOODLE CUP,1912 - INSTANT NOODLE CUP,NOODLE,1.2,1.26,0.05,140.5,130.0,-0.0747,1.07,1.12,0.0467,16240.0,15903.0,-0.0208,17377.0,17811.0,0.025,263.0,347.0,0.3194
1913A - INSTANT RICE NOODLE,1913 - INSTANT RICE NOODLE,NOODLE,2.38,2.5,0.0504,779.5,744.33,-0.0451,1.27,1.32,0.0394,10166.0,10435.0,0.0265,12911.0,13774.0,0.0668,1232.0,1688.0,0.3701
1914A - EGG NOODLE,1914 - PREPARED NOODLE,NOODLE,1.58,1.61,0.019,253.0,268.33,0.0606,1.12,1.17,0.0446,9492.0,9720.0,0.024,10631.0,11372.0,0.0697,450.0,687.0,0.5267
1914B - RICE NOODLE,1914 - PREPARED NOODLE,NOODLE,1.13,1.18,0.0442,95.5,85.33,-0.1065,1.15,1.19,0.0348,13268.0,13750.0,0.0363,15258.0,16362.0,0.0724,166.0,215.0,0.2952
1923A - INSTANT PORRIDGE,1923 - INSTANT PORRIDGE,NOODLE,2.55,2.61,0.0235,293.0,270.0,-0.0785,1.22,1.26,0.0328,11144.0,11363.0,0.0197,13596.0,14317.0,0.053,479.0,645.0,0.3466
3211B - SHAMPOO 70-100ML,3211 - SHAMPOO,PERSONAL CARE,1.06,1.05,-0.0094,144.5,190.33,0.3172,1.06,1.11,0.0472,22640.0,22576.0,-0.0028,23998.0,25059.0,0.0442,273.0,516.0,0.8901
3211C - SHAMPOO 130-250ML,3211 - SHAMPOO,PERSONAL CARE,1.24,1.31,0.0565,2344.0,2293.67,-0.0215,1.26,1.39,0.1032,37077.0,37855.0,0.021,46717.0,52618.0,0.1263,3719.0,4951.0,0.3313
3211D - SHAMPOO 270-450ML,3211 - SHAMPOO,PERSONAL CARE,1.11,1.18,0.0631,514.0,489.67,-0.0473,1.15,1.22,0.0609,57671.0,62489.0,0.0835,66322.0,76237.0,0.1495,896.0,1207.0,0.3471
3211E - SHAMPOO 450-700ML,3211 - SHAMPOO,PERSONAL CARE,1.23,1.19,-0.0325,48.5,56.33,0.1614,1.11,1.18,0.0631,118319.0,115278.0,-0.0257,131334.0,136028.0,0.0357,87.0,143.0,0.6437
3213A - CONDITIONER LEAVE ON 30-70ML,3213 - CONDITIONER,PERSONAL CARE,1.31,1.7,0.2977,34.0,42.0,0.2353,1.1,1.12,0.0182,23951.0,31081.0,0.2977,26346.0,34811.0,0.3213,62.0,112.0,0.8065
3213B - CONDITIONER 70-100ML,3213 - CONDITIONER,PERSONAL CARE,1.03,1.12,0.0874,117.5,126.67,0.078,1.1,1.13,0.0273,20493.0,22923.0,0.1186,22542.0,25903.0,0.1491,214.0,335.0,0.5654
3213C - CONDITIONER 135-250ML,3213 - CONDITIONER,PERSONAL CARE,1.08,1.22,0.1296,244.5,215.0,-0.1207,1.11,1.22,0.0991,34781.0,39662.0,0.1403,38607.0,48388.0,0.2533,439.0,527.0,0.2005
3213D - CONDITIONER 260-500ML,3213 - CONDITIONER,PERSONAL CARE,1.3,1.0,-0.2308,5.0,8.33,0.666,1.11,1.09,-0.018,91970.0,70832.0,-0.2298,102087.0,77207.0,-0.2437,9.0,23.0,1.5556
3214A - HAIR TONIC,3214 - HAIR TONIC,PERSONAL CARE,1.07,1.06,-0.0093,34.0,25.67,-0.245,1.03,1.0,-0.0291,41613.0,41643.0,0.0007,42861.0,41643.0,-0.0284,66.0,77.0,0.1667
3215A - HAIR STYLING CREAM,3215 - HAIR STYLING,PERSONAL CARE,1.0,1.05,0.05,114.0,135.0,0.1842,1.08,1.12,0.037,33139.0,33929.0,0.0238,35790.0,38000.0,0.0617,211.0,363.0,0.7204
3215B - HAIR STYLING WAX,3215 - HAIR STYLING,PERSONAL CARE,1.03,1.07,0.0388,16.0,15.33,-0.0419,1.28,1.05,-0.1797,69425.0,46537.0,-0.3297,88864.0,48864.0,-0.4501,25.0,44.0,0.76
3215C - HAIR STYLING GEL,3215 - HAIR STYLING,PERSONAL CARE,1.04,1.04,0.0,51.0,48.67,-0.0457,1.04,1.1,0.0577,17311.0,16577.0,-0.0424,18003.0,18235.0,0.0129,98.0,133.0,0.3571
3215D - HAIR STYLING SPRAY,3215 - HAIR STYLING,PERSONAL CARE,1.12,1.0,-0.1071,4.0,2.33,-0.4175,1.0,1.0,0.0,49188.0,36714.0,-0.2536,49188.0,36714.0,-0.2536,8.0,7.0,-0.125
3216A - HAIR COLOUR POWDER,3216 - HAIR COLOUR,PERSONAL CARE,1.0,1.12,0.12,10.0,8.0,-0.2,1.11,1.04,-0.0631,23765.0,26904.0,0.1321,26379.0,27980.0,0.0607,18.0,23.0,0.2778
3216B - HAIR COLOUR PASTA,3216 - HAIR COLOUR,PERSONAL CARE,1.72,1.61,-0.064,297.0,314.0,0.0572,1.17,1.2,0.0256,34401.0,31338.0,-0.089,40249.0,37606.0,-0.0657,506.0,783.0,0.5474
3216C - HAIR COLOUR SHAMPOO,3216 - HAIR COLOUR,PERSONAL CARE,1.29,1.46,0.1318,161.5,196.33,0.2157,1.13,1.3,0.1504,19198.0,21530.0,0.1215,21694.0,27989.0,0.2902,287.0,453.0,0.5784
3217A - HAIR MASK,3217 - HAIR MASK,PERSONAL CARE,1.3,1.38,0.0615,237.0,262.0,0.1055,1.28,1.35,0.0547,13318.0,13913.0,0.0447,17047.0,18783.0,0.1018,369.0,582.0,0.5772
3218A - HAIR VITAMIN BLISTER,3218 - HAIR VITAMIN,PERSONAL CARE,1.14,1.2,0.0526,215.5,218.67,0.0147,1.15,1.21,0.0522,16177.0,17142.0,0.0597,18604.0,20742.0,0.1149,375.0,542.0,0.4453
3218B - HAIR VITAMIN BOTTLE,3218 - HAIR VITAMIN,PERSONAL CARE,1.02,1.09,0.0686,122.5,140.0,0.1429,1.04,1.1,0.0577,35022.0,35160.0,0.0039,36423.0,38676.0,0.0619,235.0,381.0,0.6213
3221A - BEAUTY BAR SOAP,3221 - BAR SOAP,PERSONAL CARE,1.97,1.84,-0.066,390.5,326.33,-0.1643,1.2,1.23,0.025,7733.0,7678.0,-0.0071,9280.0,9444.0,0.0177,649.0,798.0,0.2296
3221B - HEALTHY BAR SOAP,3221 - BAR SOAP,PERSONAL CARE,1.37,1.32,-0.0365,228.5,178.0,-0.221,1.15,1.18,0.0261,15575.0,15462.0,-0.0073,17911.0,18245.0,0.0186,396.0,452.0,0.1414
3221D - BEAUTY BAR SOAP BANDED,3221 - BAR SOAP,PERSONAL CARE,1.16,1.14,-0.0172,398.5,430.0,0.079,1.16,1.28,0.1034,18252.0,17769.0,-0.0265,21172.0,22744.0,0.0742,687.0,1005.0,0.4629
3221E - HEALTHY BAR SOAP BANDED,3221 - BAR SOAP,PERSONAL CARE,1.13,1.14,0.0088,693.5,748.33,0.0791,1.17,1.3,0.1111,22169.0,22153.0,-0.0007,25938.0,28799.0,0.1103,1181.0,1722.0,0.4581
3222B - BEAUTY LIQUID SOAP BTL 100-250ML,3222 - BEAUTY LIQUID SOAP,PERSONAL CARE,1.03,1.05,0.0194,137.0,135.67,-0.0097,1.04,1.05,0.0096,20568.0,20638.0,0.0034,21391.0,21670.0,0.013,263.0,388.0,0.4753
3222D - BEAUTY LIQUID SOAP 300-600ML,3222 - BEAUTY LIQUID SOAP,PERSONAL CARE,1.33,1.41,0.0602,1940.5,2297.0,0.1837,1.28,1.5,0.1719,31788.0,33590.0,0.0567,40689.0,50385.0,0.2383,3027.0,4579.0,0.5127
3222E - BEAUTY LIQUID SOAP 700 - 1000ML,3222 - BEAUTY LIQUID SOAP,PERSONAL CARE,1.29,1.15,-0.1085,161.0,226.33,0.4058,1.08,1.21,0.1204,57064.0,50737.0,-0.1109,61629.0,61392.0,-0.0038,297.0,560.0,0.8855
