BRAND,SUBCATEGORY,CATEGORY,SECTION,AVG_QTY_STRUK_MONTH_BEFORE,AVG_QTY_STRUK_MONTH_AFTER,AVG_QTY_STRUK_MONTH_GROWTH,AVG_STRUK_MONTH_BEFORE,AVG_STRUK_MONTH_AFTER,AVG_STRUK_MONTH_GROWTH,PURCHASE_FREQUENCY_BEFORE,PURCHASE_FREQUENCY_AFTER,PURCHASE_FREQUENCY_GROWTH,SPT_BEFORE,SPT_AFTER,SPT_GROWTH,SPB_BEFORE,SPB_AFTER,SPB_GROWTH,BUYER_COUNT_BEFORE,BUYER_COUNT_AFTER,BUYER_COUNT_GROWTH
ANAK RAJA,1511B - RICE BAG 5KG,1511 - RICE,STAPLE NEED,1.53,1.55,0.0131,93.0,111.67,0.2008,0.67,0.41,-0.3881,115460.0,124681.0,0.0799,77358.0,51119.0,-0.3392,138.0,271.0,0.9638
FORTUNE,1511B - RICE BAG 5KG,1511 - RICE,STAPLE NEED,1.34,1.52,0.1343,132.5,58.0,-0.5623,0.69,0.45,-0.3478,99029.0,112209.0,0.1331,68330.0,50494.0,-0.261,192.0,130.0,-0.3229
FS,1511B - RICE BAG 5KG,1511 - RICE,STAPLE NEED,1.13,1.08,-0.0442,195.5,17.67,-0.9096,0.66,0.35,-0.4697,84766.0,80689.0,-0.0481,55946.0,28241.0,-0.4952,295.0,50.0,-0.8305
HOK-1,1511B - RICE BAG 5KG,1511 - RICE,STAPLE NEED,,1.09,,,18.33,,,0.35,,,81273.0,,,28446.0,,,53.0,
LAHAP,1511B - RICE BAG 5KG,1511 - RICE,STAPLE NEED,,1.22,,,3.0,,,0.38,,,91056.0,,,34601.0,,,8.0,
MENTARI,1511B - RICE BAG 5KG,1511 - RICE,STAPLE NEED,1.15,1.12,-0.0261,32.5,36.67,0.1283,0.74,0.42,-0.4324,85962.0,83305.0,-0.0309,63612.0,34988.0,-0.45,44.0,87.0,0.9773
RAJA,1511B - RICE BAG 5KG,1511 - RICE,STAPLE NEED,1.22,1.19,-0.0246,2447.5,1094.33,-0.5529,0.81,0.45,-0.4444,90870.0,88600.0,-0.025,73605.0,39870.0,-0.4583,3027.0,2452.0,-0.19
SANIA,1511B - RICE BAG 5KG,1511 - RICE,STAPLE NEED,1.22,1.25,0.0246,1418.0,397.33,-0.7198,0.73,0.41,-0.4384,91066.0,93131.0,0.0227,66478.0,38184.0,-0.4256,1946.0,961.0,-0.5062
SAWAH JINGGA,1511B - RICE BAG 5KG,1511 - RICE,STAPLE NEED,,1.0,,,3.33,,,0.33,,,77000.0,,,25410.0,,,10.0,
SPHP,1511B - RICE BAG 5KG,1511 - RICE,STAPLE NEED,,1.19,,,120.33,,,0.38,,,74537.0,,,28324.0,,,318.0,
SUMO,1511B - RICE BAG 5KG,1511 - RICE,STAPLE NEED,1.99,1.62,-0.1859,176.0,112.33,-0.3618,0.72,0.44,-0.3889,155222.0,132270.0,-0.1479,111760.0,58199.0,-0.4793,245.0,257.0,0.049
TOPI KOKI,1511B - RICE BAG 5KG,1511 - RICE,STAPLE NEED,1.24,1.37,0.1048,162.0,17.33,-0.893,0.63,0.35,-0.4444,92665.0,163394.0,0.7633,58379.0,57188.0,-0.0204,259.0,49.0,-0.8108
ALFAMART,1512C - SUGAR BAG 1KG,1512 - SUGAR,STAPLE NEED,1.35,1.39,0.0296,102.0,98.0,-0.0392,0.66,0.4,-0.3939,23591.0,24286.0,0.0295,15570.0,9714.0,-0.3761,154.0,246.0,0.5974
FS,1512C - SUGAR BAG 1KG,1512 - SUGAR,STAPLE NEED,,1.41,,,26.33,,,0.45,,,24589.0,,,11065.0,,,59.0,
GMP,1512C - SUGAR BAG 1KG,1512 - SUGAR,STAPLE NEED,1.49,1.76,0.1812,1889.0,1676.0,-0.1128,1.01,0.79,-0.2178,26028.0,30890.0,0.1868,26288.0,24403.0,-0.0717,1870.0,2123.0,0.1353
GULAKU,1512C - SUGAR BAG 1KG,1512 - SUGAR,STAPLE NEED,1.45,1.52,0.0483,1248.5,1220.67,-0.0223,0.76,0.57,-0.25,25307.0,26532.0,0.0484,19233.0,15123.0,-0.2137,1649.0,2157.0,0.3081
GULAVIT,1512C - SUGAR BAG 1KG,1512 - SUGAR,STAPLE NEED,1.59,1.58,-0.0063,281.0,219.33,-0.2195,0.69,0.49,-0.2899,27838.0,27606.0,-0.0083,19208.0,13527.0,-0.2958,409.0,448.0,0.0954
PSM,1512C - SUGAR BAG 1KG,1512 - SUGAR,STAPLE NEED,1.48,1.51,0.0203,363.5,402.0,0.1059,0.74,0.5,-0.3243,25901.0,26511.0,0.0236,19167.0,13256.0,-0.3084,489.0,807.0,0.6503
ROSE BRAND,1512C - SUGAR BAG 1KG,1512 - SUGAR,STAPLE NEED,1.54,1.68,0.0909,1795.5,2175.33,0.2115,0.81,0.58,-0.284,26915.0,29067.0,0.08,21801.0,16859.0,-0.2267,2205.0,3746.0,0.6989
SUS,1512C - SUGAR BAG 1KG,1512 - SUGAR,STAPLE NEED,1.2,1.32,0.1,54.5,27.0,-0.5046,0.61,0.42,-0.3115,21032.0,23117.0,0.0991,12830.0,9709.0,-0.2433,89.0,64.0,-0.2809
ALFAMART,1512E - OTHERS SUGAR,1512 - SUGAR,STAPLE NEED,1.07,1.1,0.028,60.5,61.67,0.0193,0.53,0.37,-0.3019,15315.0,15454.0,0.0091,8117.0,5718.0,-0.2956,114.0,167.0,0.4649
EVYNA,1512E - OTHERS SUGAR,1512 - SUGAR,STAPLE NEED,,1.0,,,0.67,,,0.33,,,33400.0,,,11022.0,,,2.0,
HAAN,1512E - OTHERS SUGAR,1512 - SUGAR,STAPLE NEED,1.11,1.04,-0.0631,22.5,16.67,-0.2591,0.64,0.37,-0.4219,28333.0,27586.0,-0.0264,18133.0,10207.0,-0.4371,35.0,45.0,0.2857
IE-IE,1512E - OTHERS SUGAR,1512 - SUGAR,STAPLE NEED,1.0,1.2,0.2,1.5,1.67,0.1133,0.5,0.33,-0.34,19900.0,23880.0,0.2,9950.0,7880.0,-0.208,3.0,5.0,0.6667
MAHORAHORA,1512E - OTHERS SUGAR,1512 - SUGAR,STAPLE NEED,1.04,1.05,0.0096,62.5,56.67,-0.0933,0.57,0.42,-0.2632,19656.0,19789.0,0.0068,11204.0,8311.0,-0.2582,109.0,136.0,0.2477
ROSE BRAND,1512E - OTHERS SUGAR,1512 - SUGAR,STAPLE NEED,1.0,1.1,0.1,3.0,3.33,0.11,0.5,0.33,-0.34,16567.0,17390.0,0.0497,8284.0,5739.0,-0.3072,6.0,10.0,0.6667
TROPICANA,1512E - OTHERS SUGAR,1512 - SUGAR,STAPLE NEED,,1.0,,,0.33,,,0.33,,,76500.0,,,25245.0,,,1.0,
KUNCI BIRU,1513A - FLOUR,1513 - FLOUR,STAPLE NEED,1.16,1.11,-0.0431,131.5,123.67,-0.0595,0.56,0.4,-0.2857,16865.0,16129.0,-0.0436,9444.0,6452.0,-0.3168,234.0,310.0,0.3248
SANIA,1513A - FLOUR,1513 - FLOUR,STAPLE NEED,1.11,1.14,0.027,252.5,274.67,0.0878,0.59,0.42,-0.2881,16861.0,17414.0,0.0328,9948.0,7314.0,-0.2648,431.0,654.0,0.5174
SEGITIGA,1513A - FLOUR,1513 - FLOUR,STAPLE NEED,1.12,1.19,0.0625,280.5,346.67,0.2359,0.56,0.42,-0.25,17047.0,18130.0,0.0635,9546.0,7615.0,-0.2023,502.0,832.0,0.6574
KOBE,1513B - OTHER FLOUR,1513 - FLOUR,STAPLE NEED,1.41,1.55,0.0993,11.0,13.33,0.2118,0.55,0.38,-0.3091,15245.0,16675.0,0.0938,8385.0,6336.0,-0.2444,20.0,35.0,0.75
MAIZENAKU,1513B - OTHER FLOUR,1513 - FLOUR,STAPLE NEED,1.17,1.11,-0.0513,80.0,106.67,0.3334,0.51,0.36,-0.2941,9233.0,8866.0,-0.0397,4709.0,3192.0,-0.3221,157.0,293.0,0.8662
MAMA SUKA,1513B - OTHER FLOUR,1513 - FLOUR,STAPLE NEED,1.15,1.18,0.0261,185.5,215.0,0.159,0.53,0.37,-0.3019,7964.0,8958.0,0.1248,4221.0,3314.0,-0.2149,351.0,581.0,0.6553
PA TANI,1513B - OTHER FLOUR,1513 - FLOUR,STAPLE NEED,1.07,1.11,0.0374,185.0,179.33,-0.0306,0.54,0.38,-0.2963,14510.0,14978.0,0.0323,7835.0,5692.0,-0.2735,340.0,472.0,0.3882
ROSE BRAND,1513B - OTHER FLOUR,1513 - FLOUR,STAPLE NEED,1.13,1.12,-0.0088,265.0,275.0,0.0377,0.54,0.4,-0.2593,12050.0,11653.0,-0.0329,6507.0,4661.0,-0.2837,487.0,691.0,0.4189
BIMOLI,1521B - PALM COOKING OIL POUCH 900-1000ML,1521 - PALM COOKING OIL,STAPLE NEED,1.09,1.18,0.0826,219.5,313.0,0.426,0.59,0.42,-0.2881,23016.0,23889.0,0.0379,13579.0,10033.0,-0.2611,373.0,743.0,0.992
SANIA,1521B - PALM COOKING OIL POUCH 900-1000ML,1521 - PALM COOKING OIL,STAPLE NEED,1.14,1.15,0.0088,331.0,558.33,0.6868,0.58,0.43,-0.2586,23192.0,23440.0,0.0107,13451.0,10079.0,-0.2507,574.0,1290.0,1.2474
ALFAMART,1521C - PALM COOKING OIL POUCH 1800-2000ML,1521 - PALM COOKING OIL,STAPLE NEED,1.23,1.25,0.0163,105.5,97.0,-0.0806,0.62,0.42,-0.3226,48282.0,49261.0,0.0203,29935.0,20690.0,-0.3088,171.0,232.0,0.3567
BIMOLI,1521C - PALM COOKING OIL POUCH 1800-2000ML,1521 - PALM COOKING OIL,STAPLE NEED,1.31,1.28,-0.0229,173.5,535.0,2.0836,0.58,0.43,-0.2586,53965.0,50871.0,-0.0573,31300.0,21875.0,-0.3011,297.0,1238.0,3.1684
CAMAR,1521C - PALM COOKING OIL POUCH 1800-2000ML,1521 - PALM COOKING OIL,STAPLE NEED,1.3,1.32,0.0154,166.5,149.67,-0.1011,0.58,0.39,-0.3276,50809.0,52847.0,0.0401,29469.0,20610.0,-0.3006,289.0,388.0,0.3426
FILMA,1521C - PALM COOKING OIL POUCH 1800-2000ML,1521 - PALM COOKING OIL,STAPLE NEED,1.37,1.4,0.0219,574.0,183.33,-0.6806,0.63,0.4,-0.3651,56135.0,57271.0,0.0202,35365.0,22908.0,-0.3522,914.0,455.0,-0.5022
FORTUNE,1521C - PALM COOKING OIL POUCH 1800-2000ML,1521 - PALM COOKING OIL,STAPLE NEED,1.3,1.26,-0.0308,377.5,320.0,-0.1523,0.59,0.43,-0.2712,52485.0,51028.0,-0.0278,30966.0,21942.0,-0.2914,638.0,737.0,0.1552
HARUMAS,1521C - PALM COOKING OIL POUCH 1800-2000ML,1521 - PALM COOKING OIL,STAPLE NEED,1.36,1.35,-0.0074,310.0,481.67,0.5538,0.61,0.47,-0.2295,52799.0,54118.0,0.025,32207.0,25435.0,-0.2103,506.0,1016.0,1.0079
SANIA,1521C - PALM COOKING OIL POUCH 1800-2000ML,1521 - PALM COOKING OIL,STAPLE NEED,1.32,1.32,0.0,867.0,884.67,0.0204,0.66,0.46,-0.303,53517.0,53681.0,0.0031,35321.0,24693.0,-0.3009,1306.0,1909.0,0.4617
SOVIA,1521C - PALM COOKING OIL POUCH 1800-2000ML,1521 - PALM COOKING OIL,STAPLE NEED,1.29,1.31,0.0155,359.0,631.67,0.7595,0.62,0.46,-0.2581,51708.0,52787.0,0.0209,32059.0,24282.0,-0.2426,583.0,1382.0,1.3705
SUNCO,1521C - PALM COOKING OIL POUCH 1800-2000ML,1521 - PALM COOKING OIL,STAPLE NEED,1.45,1.5,0.0345,2225.0,2651.33,0.1916,0.74,0.57,-0.2297,62355.0,64251.0,0.0304,46143.0,36623.0,-0.2063,2999.0,4624.0,0.5418
TROPICAL,1521F - PALM COOKING OIL BOTTLE 800-1000ML,1521 - PALM COOKING OIL,STAPLE NEED,1.14,1.17,0.0263,935.0,681.67,-0.2709,0.65,0.45,-0.3077,23668.0,24462.0,0.0335,15384.0,11008.0,-0.2845,1438.0,1526.0,0.0612
TROPICAL,1521G - PALM COOKING OIL BOTTLE 2L,1521 - PALM COOKING OIL,STAPLE NEED,1.3,1.31,0.0077,1485.5,1481.0,-0.003,0.69,0.52,-0.2464,53820.0,54031.0,0.0039,37136.0,28096.0,-0.2434,2159.0,2869.0,0.3289
BARCO,1522A - OTHERS COOKING OIL,1522 - OTHER COOKING OIL,STAPLE NEED,1.32,1.35,0.0227,59.0,17.33,-0.7063,0.58,0.36,-0.3793,78825.0,85323.0,0.0824,45718.0,30716.0,-0.3281,101.0,48.0,-0.5248
BERTOLLI,1522A - OTHERS COOKING OIL,1522 - OTHER COOKING OIL,STAPLE NEED,1.25,1.33,0.064,2.0,3.0,0.5,0.5,0.38,-0.24,167975.0,134367.0,-0.2001,83988.0,51059.0,-0.3921,4.0,8.0,1.0
DOUGO,1522A - OTHERS COOKING OIL,1522 - OTHER COOKING OIL,STAPLE NEED,1.0,1.0,0.0,1.5,3.0,1.0,0.5,0.43,-0.14,77300.0,79833.0,0.0328,38650.0,34328.0,-0.1118,3.0,7.0,1.3333
FILIPPO BERIO,1522A - OTHERS COOKING OIL,1522 - OTHER COOKING OIL,STAPLE NEED,,1.0,,,0.67,,,0.33,,,139000.0,,,45870.0,,,2.0,
IKAN DORANG,1522A - OTHERS COOKING OIL,1522 - OTHER COOKING OIL,STAPLE NEED,1.0,1.09,0.09,4.5,7.67,0.7044,0.56,0.43,-0.2321,61056.0,68609.0,0.1237,34191.0,29502.0,-0.1371,8.0,18.0,1.25
MAZOLA,1522A - OTHERS COOKING OIL,1522 - OTHER COOKING OIL,STAPLE NEED,1.86,1.0,-0.4624,3.5,1.67,-0.5229,0.58,0.33,-0.431,199257.0,97120.0,-0.5126,115569.0,32050.0,-0.7227,6.0,5.0,-0.1667
OLIVOILA,1522A - OTHERS COOKING OIL,1522 - OTHER COOKING OIL,STAPLE NEED,,1.0,,,2.0,,,0.33,,,98117.0,,,32379.0,,,6.0,
SANIA,1522A - OTHERS COOKING OIL,1522 - OTHER COOKING OIL,STAPLE NEED,1.11,1.2,0.0811,4.5,5.0,0.1111,0.56,0.45,-0.1964,49111.0,52813.0,0.0754,27502.0,23766.0,-0.1358,8.0,11.0,0.375
TROPICANA,1522A - OTHERS COOKING OIL,1522 - OTHER COOKING OIL,STAPLE NEED,1.0,1.08,0.08,1.0,4.33,3.33,1.0,0.43,-0.57,84500.0,94592.0,0.1194,84500.0,40675.0,-0.5186,1.0,10.0,9.0
BLUE BAND,1523A - MARGARINE & BUTTER CUP 250-350G,1523 - MARGARINE & BUTTER,STAPLE NEED,1.15,1.1,-0.0435,83.0,103.33,0.2449,0.55,0.38,-0.3091,24817.0,23679.0,-0.0459,13649.0,8998.0,-0.3408,152.0,270.0,0.7763
FORVITA,1523A - MARGARINE & BUTTER CUP 250-350G,1523 - MARGARINE & BUTTER,STAPLE NEED,1.15,1.09,-0.0522,248.0,216.0,-0.129,0.55,0.39,-0.2909,11370.0,11184.0,-0.0164,6254.0,4362.0,-0.3025,455.0,558.0,0.2264
5 IN 1,1523B - MARGARINE & BUTTER BAG 200G,1523 - MARGARINE & BUTTER,STAPLE NEED,1.22,1.16,-0.0492,29.5,263.33,7.9264,0.53,0.39,-0.2642,8420.0,8001.0,-0.0498,4463.0,3120.0,-0.3009,56.0,682.0,11.1786
BLUE BAND,1523B - MARGARINE & BUTTER BAG 200G,1523 - MARGARINE & BUTTER,STAPLE NEED,1.34,1.3,-0.0299,710.0,702.0,-0.0113,0.62,0.45,-0.2742,14655.0,14131.0,-0.0358,9086.0,6359.0,-0.3001,1144.0,1577.0,0.3785
FILMA,1523B - MARGARINE & BUTTER BAG 200G,1523 - MARGARINE & BUTTER,STAPLE NEED,1.31,1.41,0.0763,395.0,408.67,0.0346,0.59,0.42,-0.2881,9830.0,10548.0,0.073,5800.0,4430.0,-0.2362,667.0,984.0,0.4753
FORVITA,1523B - MARGARINE & BUTTER BAG 200G,1523 - MARGARINE & BUTTER,STAPLE NEED,1.33,1.48,0.1128,553.5,461.0,-0.1671,0.6,0.44,-0.2667,10117.0,11073.0,0.0945,6070.0,4872.0,-0.1974,927.0,1044.0,0.1262
PALMIA,1523B - MARGARINE & BUTTER BAG 200G,1523 - MARGARINE & BUTTER,STAPLE NEED,1.26,1.38,0.0952,111.0,326.0,1.9369,0.55,0.42,-0.2364,8916.0,9537.0,0.0697,4904.0,4006.0,-0.1831,203.0,784.0,2.8621
GARUDA,1531A - SEED & BEAN SACHET 40-90G,1531 - SEED & BEAN,STAPLE NEED,1.35,1.28,-0.0519,41.0,37.33,-0.0895,0.54,0.41,-0.2407,13572.0,12891.0,-0.0502,7329.0,5285.0,-0.2789,76.0,90.0,0.1842
ALFAMART,1531B - SEED & BEAN BAG 100-250G,1531 - SEED & BEAN,STAPLE NEED,1.06,1.08,0.0189,43.5,42.0,-0.0345,0.53,0.39,-0.2642,11544.0,11902.0,0.031,6118.0,4642.0,-0.2413,82.0,109.0,0.3293
KONGBAP,1531B - SEED & BEAN BAG 100-250G,1531 - SEED & BEAN,STAPLE NEED,1.83,1.18,-0.3552,3.0,3.67,0.2233,0.75,0.46,-0.3867,24150.0,15045.0,-0.377,18112.0,6921.0,-0.6179,4.0,8.0,1.0
FINNA,1531C - SEED & BEAN BAG 400-1000G,1531 - SEED & BEAN,STAPLE NEED,1.29,1.08,-0.1628,3.5,8.67,1.4771,0.58,0.51,-0.1207,26086.0,22096.0,-0.153,15130.0,11269.0,-0.2552,6.0,17.0,1.8333
SU,1531C - SEED & BEAN BAG 400-1000G,1531 - SEED & BEAN,STAPLE NEED,,1.0,,,0.33,,,0.33,,,25900.0,,,8547.0,,,1.0,
FINNA,1532A - SUNDRIED CRACKER,1532 - SUNDRIED CRACKER,STAPLE NEED,1.14,1.21,0.0614,51.0,45.0,-0.1176,0.65,0.45,-0.3077,10129.0,10513.0,0.0379,6584.0,4731.0,-0.2814,79.0,101.0,0.2785
NY SIOK,1532A - SUNDRIED CRACKER,1532 - SUNDRIED CRACKER,STAPLE NEED,1.0,,,1.0,,,0.5,,,157900.0,,,78950.0,,,2.0,,
NUTRIJELL,1611A - JELLY POWDER 7-35G,1611 - POWDER JELLY,STAPLE NEED,1.79,1.91,0.067,356.5,393.67,0.1043,0.58,0.41,-0.2931,11844.0,12996.0,0.0973,6870.0,5328.0,-0.2245,617.0,958.0,0.5527
SWALLOW,1611A - JELLY POWDER 7-35G,1611 - POWDER JELLY,STAPLE NEED,1.75,1.74,-0.0057,191.5,212.33,0.1088,0.56,0.4,-0.2857,10532.0,10357.0,-0.0166,5898.0,4143.0,-0.2976,339.0,533.0,0.5723
HAAN,1612A - PROCESSED PUDDING,1612 - PROCESSED PUDDING,STAPLE NEED,1.21,1.38,0.1405,81.5,93.0,0.1411,0.56,0.39,-0.3036,18373.0,21030.0,0.1446,10289.0,8202.0,-0.2028,146.0,236.0,0.6164
MOM'S RECIPE,1612A - PROCESSED PUDDING,1612 - PROCESSED PUDDING,STAPLE NEED,1.5,1.4,-0.0667,249.0,274.0,0.1004,0.59,0.41,-0.3051,20479.0,19147.0,-0.065,12083.0,7850.0,-0.3503,422.0,667.0,0.5806
MY VLA,1612A - PROCESSED PUDDING,1612 - PROCESSED PUDDING,STAPLE NEED,1.36,1.26,-0.0735,162.5,140.67,-0.1343,0.57,0.39,-0.3158,8675.0,8479.0,-0.0226,4945.0,3307.0,-0.3312,284.0,363.0,0.2782
NUTRIJELL,1612A - PROCESSED PUDDING,1612 - PROCESSED PUDDING,STAPLE NEED,1.41,1.41,0.0,284.5,299.33,0.0521,0.56,0.38,-0.3214,18698.0,18775.0,0.0041,10471.0,7134.0,-0.3187,504.0,778.0,0.5437
PONDAN,1612A - PROCESSED PUDDING,1612 - PROCESSED PUDDING,STAPLE NEED,1.0,1.25,0.25,1.0,2.67,1.67,0.5,0.33,-0.34,12250.0,14688.0,0.199,6125.0,4847.0,-0.2087,2.0,8.0,3.0
KOEPOE,1621A - ESSENCE 20-90G,1621 - ESSENCE,STAPLE NEED,1.09,1.13,0.0367,116.5,98.0,-0.1588,0.53,0.36,-0.3208,10827.0,11132.0,0.0282,5738.0,4008.0,-0.3015,219.0,274.0,0.2511
COLATTA,1622A - COLOURING & FLAVOURING 90G,1622 - COLOURING & FLAVOURING,STAPLE NEED,1.13,1.07,-0.0531,54.0,56.33,0.0431,0.57,0.39,-0.3158,24957.0,24074.0,-0.0354,14225.0,9389.0,-0.34,95.0,143.0,0.5053
KOEPOE,1622A - COLOURING & FLAVOURING 90G,1622 - COLOURING & FLAVOURING,STAPLE NEED,1.0,1.33,0.33,5.5,7.0,0.2727,0.5,0.35,-0.3,10264.0,11410.0,0.1117,5132.0,3993.0,-0.2219,11.0,20.0,0.8182
OREO,1622A - COLOURING & FLAVOURING 90G,1622 - COLOURING & FLAVOURING,STAPLE NEED,,1.0,,,0.33,,,0.33,,,79000.0,,,26070.0,,,1.0,
TULIP,1622A - COLOURING & FLAVOURING 90G,1622 - COLOURING & FLAVOURING,STAPLE NEED,1.0,1.5,0.5,0.5,1.33,1.66,0.5,0.33,-0.34,23000.0,35750.0,0.5543,11500.0,11798.0,0.0259,1.0,4.0,3.0
VAN HOUTEN,1622A - COLOURING & FLAVOURING 90G,1622 - COLOURING & FLAVOURING,STAPLE NEED,1.01,1.04,0.0297,41.5,36.0,-0.1325,0.56,0.37,-0.3393,31136.0,31894.0,0.0243,17436.0,11801.0,-0.3232,74.0,97.0,0.3108
HAAN,1623A - BAKING POWDER,1623 - BAKING POWDER,STAPLE NEED,1.67,1.15,-0.3114,3.0,6.67,1.2233,0.5,0.39,-0.22,24167.0,15995.0,-0.3381,12084.0,6238.0,-0.4838,6.0,17.0,1.8333
KOEPOE,1623A - BAKING POWDER,1623 - BAKING POWDER,STAPLE NEED,1.14,1.16,0.0175,182.5,170.67,-0.0648,0.53,0.35,-0.3396,7653.0,7860.0,0.027,4056.0,2751.0,-0.3217,343.0,492.0,0.4344
FRANCIS,1624A - INSTANT CAKE,1624 - INSTANT PROCESS FOOD,STAPLE NEED,,1.17,,,2.0,,,0.33,,,20083.0,,,6627.0,,,6.0,
HAAN,1624A - INSTANT CAKE,1624 - INSTANT PROCESS FOOD,STAPLE NEED,1.0,1.31,0.31,3.5,4.33,0.2371,0.5,0.36,-0.28,27057.0,27715.0,0.0243,13528.0,9977.0,-0.2625,7.0,12.0,0.7143
NUTRICAKE,1624A - INSTANT CAKE,1624 - INSTANT PROCESS FOOD,STAPLE NEED,1.15,1.18,0.0261,54.0,39.0,-0.2778,0.56,0.39,-0.3036,18886.0,19426.0,0.0286,10576.0,7576.0,-0.2837,97.0,99.0,0.0206
PONDAN,1624A - INSTANT CAKE,1624 - INSTANT PROCESS FOOD,STAPLE NEED,1.12,1.11,-0.0089,48.5,50.33,0.0377,0.55,0.38,-0.3091,18836.0,18220.0,-0.0327,10360.0,6924.0,-0.3317,88.0,133.0,0.5114
KARA,1625A - COCONUT MILK LIQUID 65-100ML,1625 - COCONUT MILK,STAPLE NEED,2.58,2.11,-0.1822,942.5,654.33,-0.3058,0.62,0.46,-0.2581,15318.0,12474.0,-0.1857,9497.0,5738.0,-0.3958,1513.0,1408.0,-0.0694
MAMA KOKO,1625A - COCONUT MILK LIQUID 65-100ML,1625 - COCONUT MILK,STAPLE NEED,1.69,1.49,-0.1183,178.0,75.33,-0.5768,0.58,0.36,-0.3793,9967.0,8958.0,-0.1012,5781.0,3225.0,-0.4421,306.0,209.0,-0.317
SASA,1625A - COCONUT MILK LIQUID 65-100ML,1625 - COCONUT MILK,STAPLE NEED,2.23,2.06,-0.0762,585.5,613.33,0.0475,0.65,0.5,-0.2308,11840.0,10968.0,-0.0736,7696.0,5484.0,-0.2874,895.0,1221.0,0.3642
KARA,1625B - COCONUT MILK LIQUID 180-200ML,1625 - COCONUT MILK,STAPLE NEED,1.3,1.4,0.0769,118.0,91.67,-0.2231,0.59,0.41,-0.3051,26346.0,28627.0,0.0866,15544.0,11737.0,-0.2449,201.0,224.0,0.1144
SASA,1625B - COCONUT MILK LIQUID 180-200ML,1625 - COCONUT MILK,STAPLE NEED,1.3,1.32,0.0154,83.5,96.67,0.1577,0.59,0.4,-0.322,25338.0,25924.0,0.0231,14949.0,10370.0,-0.3063,141.0,244.0,0.7305
FIBER CREME,1625C - COCONUT MILK POWDER 20-25G,1625 - COCONUT MILK,STAPLE NEED,1.12,1.14,0.0179,161.5,145.33,-0.1001,0.6,0.44,-0.2667,18595.0,20059.0,0.0787,11157.0,8826.0,-0.2089,268.0,333.0,0.2425
SASA,1625C - COCONUT MILK POWDER 20-25G,1625 - COCONUT MILK,STAPLE NEED,1.6,1.47,-0.0813,58.5,71.67,0.2251,0.55,0.38,-0.3091,5750.0,5297.0,-0.0788,3163.0,2013.0,-0.3636,106.0,191.0,0.8019
TROPICANA,1625C - COCONUT MILK POWDER 20-25G,1625 - COCONUT MILK,STAPLE NEED,,1.0,,,1.0,,,0.33,,,21633.0,,,7139.0,,,3.0,
AJINOMOTO,1711A - MSG ( MONO SODIUM GLUTAMATE ) 50-150G,1711 - MSG ( MONO SODIUM GLUTAMATE ),STAPLE NEED,1.38,1.35,-0.0217,192.0,214.33,0.1163,0.72,0.51,-0.2917,6924.0,6773.0,-0.0218,4985.0,3454.0,-0.3071,265.0,417.0,0.5736
SASA,1711A - MSG ( MONO SODIUM GLUTAMATE ) 50-150G,1711 - MSG ( MONO SODIUM GLUTAMATE ),STAPLE NEED,1.04,1.08,0.0385,154.5,145.0,-0.0615,0.56,0.39,-0.3036,7183.0,7439.0,0.0356,4022.0,2901.0,-0.2787,278.0,373.0,0.3417
AJINOMOTO,1711B - MSG ( MONO SODIUM GLUTAMATE ) 250-500G,1711 - MSG ( MONO SODIUM GLUTAMATE ),STAPLE NEED,1.06,1.06,0.0,18.0,17.0,-0.0556,0.58,0.37,-0.3621,16342.0,16324.0,-0.0011,9478.0,6040.0,-0.3627,31.0,46.0,0.4839
SASA,1711B - MSG ( MONO SODIUM GLUTAMATE ) 250-500G,1711 - MSG ( MONO SODIUM GLUTAMATE ),STAPLE NEED,1.06,1.1,0.0377,68.5,78.0,0.1387,0.58,0.46,-0.2069,17132.0,17737.0,0.0353,9937.0,8159.0,-0.1789,118.0,171.0,0.4492
ALFAMART,1712A - SALT,1712 - SALT,STAPLE NEED,1.02,1.06,0.0392,123.5,89.33,-0.2767,0.56,0.39,-0.3036,9083.0,9762.0,0.0748,5086.0,3807.0,-0.2515,221.0,230.0,0.0407
DOLPIN,1712A - SALT,1712 - SALT,STAPLE NEED,1.09,1.09,0.0,134.5,145.0,0.0781,0.53,0.37,-0.3019,14973.0,14834.0,-0.0093,7936.0,5489.0,-0.3083,255.0,387.0,0.5176
KAPAL,1712A - SALT,1712 - SALT,STAPLE NEED,1.07,1.07,0.0,125.0,141.33,0.1306,0.53,0.38,-0.283,5271.0,5071.0,-0.0379,2794.0,1927.0,-0.3103,236.0,369.0,0.5636
PURA,1712A - SALT,1712 - SALT,STAPLE NEED,1.25,1.17,-0.064,6.0,4.0,-0.3333,0.6,0.4,-0.3333,53250.0,47500.0,-0.108,31950.0,19000.0,-0.4053,10.0,10.0,0.0
REFINA,1712A - SALT,1712 - SALT,STAPLE NEED,1.05,1.07,0.019,176.0,169.33,-0.0379,0.56,0.38,-0.3214,11922.0,12017.0,0.008,6676.0,4566.0,-0.3161,313.0,443.0,0.4153
ALFAMART,1713A - SPICES,1713 - SPICES,STAPLE NEED,1.03,1.02,-0.0097,46.0,40.33,-0.1233,0.55,0.4,-0.2727,15748.0,15931.0,0.0116,8661.0,6372.0,-0.2643,83.0,100.0,0.2048
