SECTION,CATEGORY,SUBCATEGORY,BRAND,SEGMENT_VALUE,AVG_QTY_STRUK_MONTH_AFTER,AVG_QTY_STRUK_MONTH_BEFORE,AVG_STRUK_MONTH_AFTER,AVG_STRUK_MONTH_BEFORE,BUYER_COUNT_AFTER,BUYER_COUNT_BEFORE,PURCHASE_FREQUENCY_AFTER,PURCHASE_FREQUENCY_BEFORE,SPB_AFTER,SPB_BEFORE,SPT_AFTER,SPT_BEFORE,BUYER_COUNT_GROWTH,AVG_QTY_STRUK_MONTH_GROWTH,AVG_STRUK_MONTH_GROWTH,PURCHASE_FREQUENCY_GROWTH,SPT_GROWTH,SPB_GROWTH,SEGMENT_TYPE,VERSI
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222B - COOKIES BISCUIT 40-60G,LOTTE,BOX,1.39,1.34,124.67,191.0,311.0,312.0,1.2,1.22,15419.0,15351.0,12849.0,12583.0,-0.0032,0.0373,-0.3473,-0.0164,0.0211,0.0044,Packtype,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222B - COOKIES BISCUIT 40-60G,LOTTE,OTHERS,1.79,1.59,6.33,8.5,17.0,15.0,1.12,1.13,16211.0,16212.0,14474.0,14347.0,0.1333,0.1258,-0.2553,-0.0088,0.0089,-0.0001,Packtype,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222B - COOKIES BISCUIT 40-60G,MONDE,OTHERS,1.71,1.62,4.67,4.0,14.0,8.0,1.0,1.0,13179.0,13062.0,13179.0,13062.0,0.75,0.0556,0.1675,0.0,0.009,0.009,Packtype,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222B - COOKIES BISCUIT 40-60G,PAROTI,BOX,1.0,1.0,5.33,3.0,15.0,6.0,1.07,1.0,9256.0,9567.0,8650.0,9567.0,1.5,0.0,0.7767,0.07,-0.0959,-0.0325,Packtype,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222B - COOKIES BISCUIT 40-60G,PAROTI,POUCH,1.19,1.11,293.67,275.5,768.0,491.0,1.15,1.12,14464.0,13056.0,12577.0,11657.0,0.5642,0.0721,0.066,0.0268,0.0789,0.1078,Packtype,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222C - COOKIES BISCUIT 61-100G,DILAN,BAG,1.2,,5.0,,15.0,,1.0,,11400.0,,11400.0,,,,,,,,Packtype,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222C - COOKIES BISCUIT 61-100G,GOOD TIME,BAG,1.32,1.35,987.67,1154.5,2471.0,1975.0,1.2,1.17,15976.0,15563.0,13313.0,13302.0,0.2511,-0.0222,-0.1445,0.0256,0.0008,0.0265,Packtype,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222C - COOKIES BISCUIT 61-100G,MONDE,BOX,1.14,1.11,83.0,66.0,218.0,117.0,1.14,1.13,18723.0,18009.0,16424.0,15937.0,0.8632,0.027,0.2576,0.0088,0.0306,0.0396,Packtype,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222C - COOKIES BISCUIT 61-100G,MONDE,OTHERS,1.4,1.57,10.0,3.5,26.0,7.0,1.15,1.0,19159.0,18700.0,16660.0,18700.0,2.7143,-0.1083,1.8571,0.15,-0.1091,0.0245,Packtype,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222C - COOKIES BISCUIT 61-100G,NEXTAR,BOX,1.35,1.2,245.0,246.0,597.0,423.0,1.23,1.16,15781.0,13210.0,12830.0,11388.0,0.4113,0.125,-0.0041,0.0603,0.1266,0.1946,Packtype,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222C - COOKIES BISCUIT 61-100G,NEXTAR,OTHERS,1.14,1.0,2.33,0.5,6.0,1.0,1.17,1.0,12703.0,9500.0,10857.0,9500.0,5.0,0.14,3.66,0.17,0.1428,0.3372,Packtype,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222C - COOKIES BISCUIT 61-100G,NISSIN,BAG,1.17,1.15,674.33,690.0,1549.0,1103.0,1.31,1.25,17686.0,16506.0,13501.0,13205.0,0.4044,0.0174,-0.0227,0.048,0.0224,0.0715,Packtype,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222C - COOKIES BISCUIT 61-100G,ROMA,BAG,1.05,1.11,74.67,65.5,210.0,124.0,1.07,1.06,12285.0,12797.0,11481.0,12073.0,0.6935,-0.0541,0.14,0.0094,-0.049,-0.04,Packtype,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222C - COOKIES BISCUIT 61-100G,TROPICANA,OTHERS,1.11,1.43,3.0,3.5,8.0,7.0,1.12,1.0,33600.0,39286.0,30000.0,39286.0,0.1429,-0.2238,-0.1429,0.12,-0.2364,-0.1447,Packtype,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222D - COOKIES BISCUIT 110-200G,BISKITOP,OTHERS,1.0,,1.0,,3.0,,1.0,,13900.0,,13900.0,,,,,,,,Packtype,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222D - COOKIES BISCUIT 110-200G,BISKUAT,BAG,1.17,1.19,563.67,386.5,1411.0,664.0,1.2,1.16,13841.0,13616.0,11534.0,11738.0,1.125,-0.0168,0.4584,0.0345,-0.0174,0.0165,Packtype,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222D - COOKIES BISCUIT 110-200G,KHONG GUAN,OTHERS,1.0,1.0,1.0,0.5,3.0,1.0,1.0,1.0,12900.0,12900.0,12900.0,12900.0,2.0,0.0,1.0,0.0,0.0,0.0,Packtype,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222D - COOKIES BISCUIT 110-200G,KOKOLA,BAG,1.11,1.09,111.0,169.5,289.0,289.0,1.15,1.17,13424.0,13291.0,11673.0,11360.0,0.0,0.0183,-0.3451,-0.0171,0.0276,0.01,Packtype,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222D - COOKIES BISCUIT 110-200G,MONDE,BAG,1.1,1.08,269.33,259.5,670.0,455.0,1.21,1.14,18521.0,18004.0,15307.0,15793.0,0.4725,0.0185,0.0379,0.0614,-0.0308,0.0287,Packtype,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222D - COOKIES BISCUIT 110-200G,MONDE,BOX,1.38,,8.0,,24.0,,1.0,,27167.0,,27167.0,,,,,,,,Packtype,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222D - COOKIES BISCUIT 110-200G,MONDE,OTHERS,1.18,1.27,13.33,13.0,36.0,24.0,1.11,1.08,20335.0,23535.0,18320.0,21792.0,0.5,-0.0709,0.0254,0.0278,-0.1593,-0.136,Packtype,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222D - COOKIES BISCUIT 110-200G,NISSIN,BAG,1.11,1.1,298.67,259.5,771.0,451.0,1.16,1.15,14539.0,14202.0,12534.0,12350.0,0.7095,0.0091,0.1509,0.0087,0.0149,0.0237,Packtype,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222D - COOKIES BISCUIT 110-200G,UNIBIS,BAG,1.35,1.26,47.0,70.5,117.0,112.0,1.21,1.26,21822.0,21283.0,18035.0,16891.0,0.0446,0.0714,-0.3333,-0.0397,0.0677,0.0253,Packtype,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222E - COOKIES BISCUIT 250-300G,KHONG GUAN,BAG,1.12,1.04,40.33,46.5,107.0,89.0,1.13,1.04,27370.0,22729.0,24221.0,21855.0,0.2022,0.0769,-0.1327,0.0865,0.1083,0.2042,Packtype,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222E - COOKIES BISCUIT 250-300G,NISSIN,BAG,1.13,1.05,73.67,55.5,210.0,104.0,1.05,1.07,14475.0,13448.0,13786.0,12568.0,1.0192,0.0762,0.3274,-0.0187,0.0969,0.0764,Packtype,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222E - COOKIES BISCUIT 250-300G,ROMA,BAG,1.18,1.11,664.33,610.0,1589.0,1019.0,1.25,1.2,18810.0,17227.0,15048.0,14356.0,0.5594,0.0631,0.0891,0.0417,0.0482,0.0919,Packtype,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222F - HEALTHY COOKIES BISCUIT,7+,BAG,1.62,1.78,66.0,57.5,180.0,105.0,1.1,1.1,16721.0,18442.0,15201.0,16765.0,0.7143,-0.0899,0.1478,0.0,-0.0933,-0.0933,Packtype,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222F - HEALTHY COOKIES BISCUIT,DIABETASOL,OTHERS,1.0,1.2,3.0,2.5,7.0,5.0,1.29,1.0,26215.0,24060.0,20322.0,24060.0,0.4,-0.1667,0.2,0.29,-0.1554,0.0896,Packtype,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222F - HEALTHY COOKIES BISCUIT,FITBAR,BAG,3.03,2.2,670.33,402.5,1581.0,679.0,1.27,1.19,22398.0,15284.0,17636.0,12844.0,1.3284,0.3773,0.6654,0.0672,0.3731,0.4655,Packtype,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222F - HEALTHY COOKIES BISCUIT,KOKO KRUNCH,BAG,,1.0,,1.5,,3.0,,1.0,,4167.0,,4167.0,,,,,,,Packtype,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222F - HEALTHY COOKIES BISCUIT,L-MEN,BAG,1.46,1.52,34.33,26.0,88.0,49.0,1.17,1.06,23592.0,21134.0,20164.0,19938.0,0.7959,-0.0395,0.3204,0.1038,0.0113,0.1163,Packtype,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222F - HEALTHY COOKIES BISCUIT,MILO,BAG,1.26,1.29,30.67,24.0,90.0,39.0,1.02,1.23,11454.0,14093.0,11229.0,11458.0,1.3077,-0.0233,0.2779,-0.1707,-0.02,-0.1873,Packtype,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222F - HEALTHY COOKIES BISCUIT,NARAYA,BAG,1.0,1.02,25.0,28.0,66.0,52.0,1.14,1.08,19741.0,18958.0,17317.0,17554.0,0.2692,-0.0196,-0.1071,0.0556,-0.0135,0.0413,Packtype,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222F - HEALTHY COOKIES BISCUIT,NARAYA,POUCH,1.06,1.1,51.33,51.5,136.0,84.0,1.13,1.23,20877.0,23310.0,18475.0,18951.0,0.619,-0.0364,-0.0033,-0.0813,-0.0251,-0.1044,Packtype,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222F - HEALTHY COOKIES BISCUIT,OATBIT,OTHERS,1.49,1.55,23.33,25.5,58.0,49.0,1.21,1.04,15959.0,13004.0,13189.0,12504.0,0.1837,-0.0387,-0.0851,0.1635,0.0548,0.2272,Packtype,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222F - HEALTHY COOKIES BISCUIT,OATSIDE,OTHERS,3.58,5.14,38.0,7.0,102.0,14.0,1.12,1.0,24204.0,30857.0,21611.0,30857.0,6.2857,-0.3035,4.4286,0.12,-0.2996,-0.2156,Packtype,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222F - HEALTHY COOKIES BISCUIT,SOY JOY,BAG,1.68,2.2,139.67,169.0,349.0,297.0,1.2,1.14,21227.0,26382.0,17689.0,23142.0,0.1751,-0.2364,-0.1736,0.0526,-0.2356,-0.1954,Packtype,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222F - HEALTHY COOKIES BISCUIT,TROPICANA,BAG,1.79,1.59,190.0,220.5,486.0,381.0,1.17,1.16,13696.0,11969.0,11706.0,10318.0,0.2756,0.1258,-0.1383,0.0086,0.1345,0.1443,Packtype,V1
BISC & CONFECTIONARY,2222 - COOKIES BISCUIT,2222F - HEALTHY COOKIES BISCUIT,WRP,OTHERS,,1.0,,2.5,,5.0,,1.0,,9500.0,,9500.0,,,,,,,Packtype,V1
BISC & CONFECTIONARY,2223 - CRACKER BISCUIT,2223A - CRACKER BISCUIT 10-30G,TINI WINI BITI,CUP,1.37,1.53,77.33,117.0,207.0,211.0,1.12,1.11,5833.0,6402.0,5208.0,5768.0,-0.019,-0.1046,-0.3391,0.009,-0.0971,-0.0889,Packtype,V1
BISC & CONFECTIONARY,2223 - CRACKER BISCUIT,2223B - CRACKER BISCUIT 35-99G,BISKIES,BAG,1.19,1.25,85.67,93.5,235.0,170.0,1.09,1.1,8972.0,9523.0,8231.0,8657.0,0.3824,-0.048,-0.0837,-0.0091,-0.0492,-0.0579,Packtype,V1
BISC & CONFECTIONARY,2223 - CRACKER BISCUIT,2223B - CRACKER BISCUIT 35-99G,BRIO,BAG,1.18,1.13,272.67,218.5,718.0,399.0,1.14,1.1,8040.0,7447.0,7053.0,6770.0,0.7995,0.0442,0.2479,0.0364,0.0418,0.0796,Packtype,V1
BISC & CONFECTIONARY,2223 - CRACKER BISCUIT,2223B - CRACKER BISCUIT 35-99G,KONGBAP,OTHERS,1.0,,3.0,,9.0,,1.0,,11656.0,,11656.0,,,,,,,,Packtype,V1
BISC & CONFECTIONARY,2223 - CRACKER BISCUIT,2223B - CRACKER BISCUIT 35-99G,OOPS,OTHERS,2.92,2.71,8.0,7.0,23.0,12.0,1.04,1.17,14620.0,16396.0,14058.0,14014.0,0.9167,0.0775,0.1429,-0.1111,0.0031,-0.1083,Packtype,V1
BISC & CONFECTIONARY,2223 - CRACKER BISCUIT,2223B - CRACKER BISCUIT 35-99G,RITZ,BAG,1.24,1.25,817.0,638.5,1853.0,1044.0,1.32,1.22,16004.0,14819.0,12124.0,12147.0,0.7749,-0.008,0.2796,0.082,-0.0019,0.08,Packtype,V1
BISC & CONFECTIONARY,2223 - CRACKER BISCUIT,2223B - CRACKER BISCUIT 35-99G,ROMA,BAG,1.19,1.17,337.0,382.5,816.0,662.0,1.24,1.16,14766.0,13542.0,11908.0,11674.0,0.2326,0.0171,-0.119,0.069,0.02,0.0904,Packtype,V1
BISC & CONFECTIONARY,2223 - CRACKER BISCUIT,2223B - CRACKER BISCUIT 35-99G,TINI WINI BITI,BOX,1.22,1.24,136.0,184.5,356.0,316.0,1.15,1.17,8662.0,8936.0,7532.0,7638.0,0.1266,-0.0161,-0.2629,-0.0171,-0.0139,-0.0307,Packtype,V1
BISC & CONFECTIONARY,2223 - CRACKER BISCUIT,2223B - CRACKER BISCUIT 35-99G,TINI WINI BITI,POUCH,1.09,1.12,85.0,43.0,228.0,80.0,1.12,1.08,12148.0,11956.0,10846.0,11070.0,1.85,-0.0268,0.9767,0.037,-0.0202,0.0161,Packtype,V1
BISC & CONFECTIONARY,2223 - CRACKER BISCUIT,2223B - CRACKER BISCUIT 35-99G,TRICKS,BOX,1.0,1.11,3.67,37.5,11.0,69.0,1.0,1.09,7264.0,8671.0,7264.0,7955.0,-0.8406,-0.0991,-0.9021,-0.0826,-0.0869,-0.1623,Packtype,V1
BISC & CONFECTIONARY,2223 - CRACKER BISCUIT,2223C - CRACKER BISCUIT 100-180G,AIM,BAG,1.02,1.01,54.0,54.0,151.0,103.0,1.07,1.05,15718.0,14758.0,14690.0,14055.0,0.466,0.0099,0.0,0.019,0.0452,0.065,Packtype,V1
BISC & CONFECTIONARY,2223 - CRACKER BISCUIT,2223C - CRACKER BISCUIT 100-180G,BRIO,BOX,1.13,1.14,170.67,134.5,421.0,222.0,1.22,1.21,13757.0,13749.0,11276.0,11363.0,0.8964,-0.0088,0.2689,0.0083,-0.0077,0.0006,Packtype,V1
BISC & CONFECTIONARY,2223 - CRACKER BISCUIT,2223C - CRACKER BISCUIT 100-180G,GERY,BAG,1.17,1.16,226.67,231.0,582.0,395.0,1.17,1.17,12136.0,11980.0,10373.0,10239.0,0.4734,0.0086,-0.0187,0.0,0.0131,0.013,Packtype,V1
BISC & CONFECTIONARY,2223 - CRACKER BISCUIT,2223C - CRACKER BISCUIT 100-180G,KHONG GUAN,BAG,1.43,1.03,37.33,33.5,111.0,65.0,1.01,1.03,14432.0,10168.0,14289.0,9872.0,0.7077,0.3883,0.1143,-0.0194,0.4474,0.4194,Packtype,V1
BISC & CONFECTIONARY,2223 - CRACKER BISCUIT,2223C - CRACKER BISCUIT 100-180G,KOKOLA,BAG,1.44,1.07,56.0,94.0,142.0,169.0,1.18,1.11,14343.0,9971.0,12155.0,8983.0,-0.1598,0.3458,-0.4043,0.0631,0.3531,0.4385,Packtype,V1
BISC & CONFECTIONARY,2223 - CRACKER BISCUIT,2223C - CRACKER BISCUIT 100-180G,NISSIN,OTHERS,1.62,1.73,10.67,11.0,27.0,22.0,1.19,1.0,13536.0,12477.0,11375.0,12477.0,0.2273,-0.0636,-0.03,0.19,-0.0883,0.0849,Packtype,V1
